fastq_file	fastq_short_name	seq_round	flowcell	sample_id	plate	well	lane	read	aligned
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C02_S26_L002_R1_001.fastq.gz	HD01_03_C02_S26_L002_R1_001	HD01	1	HD01_03_C02	03	C02	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C02_S26_L002_R2_001.fastq.gz	HD01_03_C02_S26_L002_R2_001	HD01	1	HD01_03_C02	03	C02	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C03_S123_L001_R1_001.fastq.gz	HD01_03_C03_S123_L001_R1_001	HD01	1	HD01_03_C03	03	C03	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C03_S123_L001_R2_001.fastq.gz	HD01_03_C03_S123_L001_R2_001	HD01	1	HD01_03_C03	03	C03	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C03_S123_L002_R1_001.fastq.gz	HD01_03_C03_S123_L002_R1_001	HD01	1	HD01_03_C03	03	C03	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C03_S123_L002_R2_001.fastq.gz	HD01_03_C03_S123_L002_R2_001	HD01	1	HD01_03_C03	03	C03	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C04_S28_L001_R1_001.fastq.gz	HD01_03_C04_S28_L001_R1_001	HD01	1	HD01_03_C04	03	C04	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C04_S28_L001_R2_001.fastq.gz	HD01_03_C04_S28_L001_R2_001	HD01	1	HD01_03_C04	03	C04	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C04_S28_L002_R1_001.fastq.gz	HD01_03_C04_S28_L002_R1_001	HD01	1	HD01_03_C04	03	C04	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C04_S28_L002_R2_001.fastq.gz	HD01_03_C04_S28_L002_R2_001	HD01	1	HD01_03_C04	03	C04	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C05_S125_L001_R1_001.fastq.gz	HD01_03_C05_S125_L001_R1_001	HD01	1	HD01_03_C05	03	C05	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C05_S125_L001_R2_001.fastq.gz	HD01_03_C05_S125_L001_R2_001	HD01	1	HD01_03_C05	03	C05	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C05_S125_L002_R1_001.fastq.gz	HD01_03_C05_S125_L002_R1_001	HD01	1	HD01_03_C05	03	C05	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C05_S125_L002_R2_001.fastq.gz	HD01_03_C05_S125_L002_R2_001	HD01	1	HD01_03_C05	03	C05	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C06_S30_L001_R1_001.fastq.gz	HD01_03_C06_S30_L001_R1_001	HD01	1	HD01_03_C06	03	C06	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C06_S30_L001_R2_001.fastq.gz	HD01_03_C06_S30_L001_R2_001	HD01	1	HD01_03_C06	03	C06	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C06_S30_L002_R1_001.fastq.gz	HD01_03_C06_S30_L002_R1_001	HD01	1	HD01_03_C06	03	C06	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C06_S30_L002_R2_001.fastq.gz	HD01_03_C06_S30_L002_R2_001	HD01	1	HD01_03_C06	03	C06	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C07_S127_L001_R1_001.fastq.gz	HD01_03_C07_S127_L001_R1_001	HD01	1	HD01_03_C07	03	C07	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C07_S127_L001_R2_001.fastq.gz	HD01_03_C07_S127_L001_R2_001	HD01	1	HD01_03_C07	03	C07	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C07_S127_L002_R1_001.fastq.gz	HD01_03_C07_S127_L002_R1_001	HD01	1	HD01_03_C07	03	C07	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C07_S127_L002_R2_001.fastq.gz	HD01_03_C07_S127_L002_R2_001	HD01	1	HD01_03_C07	03	C07	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C08_S32_L001_R1_001.fastq.gz	HD01_03_C08_S32_L001_R1_001	HD01	1	HD01_03_C08	03	C08	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C08_S32_L001_R2_001.fastq.gz	HD01_03_C08_S32_L001_R2_001	HD01	1	HD01_03_C08	03	C08	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C08_S32_L002_R1_001.fastq.gz	HD01_03_C08_S32_L002_R1_001	HD01	1	HD01_03_C08	03	C08	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C08_S32_L002_R2_001.fastq.gz	HD01_03_C08_S32_L002_R2_001	HD01	1	HD01_03_C08	03	C08	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C09_S129_L001_R1_001.fastq.gz	HD01_03_C09_S129_L001_R1_001	HD01	1	HD01_03_C09	03	C09	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C09_S129_L001_R2_001.fastq.gz	HD01_03_C09_S129_L001_R2_001	HD01	1	HD01_03_C09	03	C09	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C09_S129_L002_R1_001.fastq.gz	HD01_03_C09_S129_L002_R1_001	HD01	1	HD01_03_C09	03	C09	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C09_S129_L002_R2_001.fastq.gz	HD01_03_C09_S129_L002_R2_001	HD01	1	HD01_03_C09	03	C09	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C10_S34_L001_R1_001.fastq.gz	HD01_03_C10_S34_L001_R1_001	HD01	1	HD01_03_C10	03	C10	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C10_S34_L001_R2_001.fastq.gz	HD01_03_C10_S34_L001_R2_001	HD01	1	HD01_03_C10	03	C10	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C10_S34_L002_R1_001.fastq.gz	HD01_03_C10_S34_L002_R1_001	HD01	1	HD01_03_C10	03	C10	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C10_S34_L002_R2_001.fastq.gz	HD01_03_C10_S34_L002_R2_001	HD01	1	HD01_03_C10	03	C10	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C11_S131_L001_R1_001.fastq.gz	HD01_03_C11_S131_L001_R1_001	HD01	1	HD01_03_C11	03	C11	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C11_S131_L001_R2_001.fastq.gz	HD01_03_C11_S131_L001_R2_001	HD01	1	HD01_03_C11	03	C11	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C11_S131_L002_R1_001.fastq.gz	HD01_03_C11_S131_L002_R1_001	HD01	1	HD01_03_C11	03	C11	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C11_S131_L002_R2_001.fastq.gz	HD01_03_C11_S131_L002_R2_001	HD01	1	HD01_03_C11	03	C11	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C12_S36_L001_R1_001.fastq.gz	HD01_03_C12_S36_L001_R1_001	HD01	1	HD01_03_C12	03	C12	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C12_S36_L001_R2_001.fastq.gz	HD01_03_C12_S36_L001_R2_001	HD01	1	HD01_03_C12	03	C12	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C12_S36_L002_R1_001.fastq.gz	HD01_03_C12_S36_L002_R1_001	HD01	1	HD01_03_C12	03	C12	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_C12_S36_L002_R2_001.fastq.gz	HD01_03_C12_S36_L002_R2_001	HD01	1	HD01_03_C12	03	C12	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D01_S133_L001_R1_001.fastq.gz	HD01_03_D01_S133_L001_R1_001	HD01	1	HD01_03_D01	03	D01	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D01_S133_L001_R2_001.fastq.gz	HD01_03_D01_S133_L001_R2_001	HD01	1	HD01_03_D01	03	D01	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D01_S133_L002_R1_001.fastq.gz	HD01_03_D01_S133_L002_R1_001	HD01	1	HD01_03_D01	03	D01	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D01_S133_L002_R2_001.fastq.gz	HD01_03_D01_S133_L002_R2_001	HD01	1	HD01_03_D01	03	D01	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D02_S38_L001_R1_001.fastq.gz	HD01_03_D02_S38_L001_R1_001	HD01	1	HD01_03_D02	03	D02	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D02_S38_L001_R2_001.fastq.gz	HD01_03_D02_S38_L001_R2_001	HD01	1	HD01_03_D02	03	D02	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D02_S38_L002_R1_001.fastq.gz	HD01_03_D02_S38_L002_R1_001	HD01	1	HD01_03_D02	03	D02	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D02_S38_L002_R2_001.fastq.gz	HD01_03_D02_S38_L002_R2_001	HD01	1	HD01_03_D02	03	D02	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D03_S135_L001_R1_001.fastq.gz	HD01_03_D03_S135_L001_R1_001	HD01	1	HD01_03_D03	03	D03	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D03_S135_L001_R2_001.fastq.gz	HD01_03_D03_S135_L001_R2_001	HD01	1	HD01_03_D03	03	D03	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D03_S135_L002_R1_001.fastq.gz	HD01_03_D03_S135_L002_R1_001	HD01	1	HD01_03_D03	03	D03	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D03_S135_L002_R2_001.fastq.gz	HD01_03_D03_S135_L002_R2_001	HD01	1	HD01_03_D03	03	D03	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D04_S40_L001_R1_001.fastq.gz	HD01_03_D04_S40_L001_R1_001	HD01	1	HD01_03_D04	03	D04	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D04_S40_L001_R2_001.fastq.gz	HD01_03_D04_S40_L001_R2_001	HD01	1	HD01_03_D04	03	D04	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D04_S40_L002_R1_001.fastq.gz	HD01_03_D04_S40_L002_R1_001	HD01	1	HD01_03_D04	03	D04	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D04_S40_L002_R2_001.fastq.gz	HD01_03_D04_S40_L002_R2_001	HD01	1	HD01_03_D04	03	D04	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D05_S137_L001_R1_001.fastq.gz	HD01_03_D05_S137_L001_R1_001	HD01	1	HD01_03_D05	03	D05	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D05_S137_L001_R2_001.fastq.gz	HD01_03_D05_S137_L001_R2_001	HD01	1	HD01_03_D05	03	D05	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D05_S137_L002_R1_001.fastq.gz	HD01_03_D05_S137_L002_R1_001	HD01	1	HD01_03_D05	03	D05	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D05_S137_L002_R2_001.fastq.gz	HD01_03_D05_S137_L002_R2_001	HD01	1	HD01_03_D05	03	D05	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D06_S42_L001_R1_001.fastq.gz	HD01_03_D06_S42_L001_R1_001	HD01	1	HD01_03_D06	03	D06	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D06_S42_L001_R2_001.fastq.gz	HD01_03_D06_S42_L001_R2_001	HD01	1	HD01_03_D06	03	D06	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D06_S42_L002_R1_001.fastq.gz	HD01_03_D06_S42_L002_R1_001	HD01	1	HD01_03_D06	03	D06	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D06_S42_L002_R2_001.fastq.gz	HD01_03_D06_S42_L002_R2_001	HD01	1	HD01_03_D06	03	D06	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D07_S139_L001_R1_001.fastq.gz	HD01_03_D07_S139_L001_R1_001	HD01	1	HD01_03_D07	03	D07	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D07_S139_L001_R2_001.fastq.gz	HD01_03_D07_S139_L001_R2_001	HD01	1	HD01_03_D07	03	D07	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D07_S139_L002_R1_001.fastq.gz	HD01_03_D07_S139_L002_R1_001	HD01	1	HD01_03_D07	03	D07	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D07_S139_L002_R2_001.fastq.gz	HD01_03_D07_S139_L002_R2_001	HD01	1	HD01_03_D07	03	D07	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D08_S44_L001_R1_001.fastq.gz	HD01_03_D08_S44_L001_R1_001	HD01	1	HD01_03_D08	03	D08	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D08_S44_L001_R2_001.fastq.gz	HD01_03_D08_S44_L001_R2_001	HD01	1	HD01_03_D08	03	D08	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D08_S44_L002_R1_001.fastq.gz	HD01_03_D08_S44_L002_R1_001	HD01	1	HD01_03_D08	03	D08	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D08_S44_L002_R2_001.fastq.gz	HD01_03_D08_S44_L002_R2_001	HD01	1	HD01_03_D08	03	D08	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D09_S141_L001_R1_001.fastq.gz	HD01_03_D09_S141_L001_R1_001	HD01	1	HD01_03_D09	03	D09	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D09_S141_L001_R2_001.fastq.gz	HD01_03_D09_S141_L001_R2_001	HD01	1	HD01_03_D09	03	D09	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D09_S141_L002_R1_001.fastq.gz	HD01_03_D09_S141_L002_R1_001	HD01	1	HD01_03_D09	03	D09	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D09_S141_L002_R2_001.fastq.gz	HD01_03_D09_S141_L002_R2_001	HD01	1	HD01_03_D09	03	D09	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D10_S46_L001_R1_001.fastq.gz	HD01_03_D10_S46_L001_R1_001	HD01	1	HD01_03_D10	03	D10	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D10_S46_L001_R2_001.fastq.gz	HD01_03_D10_S46_L001_R2_001	HD01	1	HD01_03_D10	03	D10	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D10_S46_L002_R1_001.fastq.gz	HD01_03_D10_S46_L002_R1_001	HD01	1	HD01_03_D10	03	D10	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D10_S46_L002_R2_001.fastq.gz	HD01_03_D10_S46_L002_R2_001	HD01	1	HD01_03_D10	03	D10	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D11_S143_L001_R1_001.fastq.gz	HD01_03_D11_S143_L001_R1_001	HD01	1	HD01_03_D11	03	D11	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D11_S143_L001_R2_001.fastq.gz	HD01_03_D11_S143_L001_R2_001	HD01	1	HD01_03_D11	03	D11	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D11_S143_L002_R1_001.fastq.gz	HD01_03_D11_S143_L002_R1_001	HD01	1	HD01_03_D11	03	D11	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D11_S143_L002_R2_001.fastq.gz	HD01_03_D11_S143_L002_R2_001	HD01	1	HD01_03_D11	03	D11	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D12_S48_L001_R1_001.fastq.gz	HD01_03_D12_S48_L001_R1_001	HD01	1	HD01_03_D12	03	D12	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D12_S48_L001_R2_001.fastq.gz	HD01_03_D12_S48_L001_R2_001	HD01	1	HD01_03_D12	03	D12	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D12_S48_L002_R1_001.fastq.gz	HD01_03_D12_S48_L002_R1_001	HD01	1	HD01_03_D12	03	D12	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_D12_S48_L002_R2_001.fastq.gz	HD01_03_D12_S48_L002_R2_001	HD01	1	HD01_03_D12	03	D12	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E01_S145_L001_R1_001.fastq.gz	HD01_03_E01_S145_L001_R1_001	HD01	1	HD01_03_E01	03	E01	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E01_S145_L001_R2_001.fastq.gz	HD01_03_E01_S145_L001_R2_001	HD01	1	HD01_03_E01	03	E01	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E01_S145_L002_R1_001.fastq.gz	HD01_03_E01_S145_L002_R1_001	HD01	1	HD01_03_E01	03	E01	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E01_S145_L002_R2_001.fastq.gz	HD01_03_E01_S145_L002_R2_001	HD01	1	HD01_03_E01	03	E01	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E02_S50_L001_R1_001.fastq.gz	HD01_03_E02_S50_L001_R1_001	HD01	1	HD01_03_E02	03	E02	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E02_S50_L001_R2_001.fastq.gz	HD01_03_E02_S50_L001_R2_001	HD01	1	HD01_03_E02	03	E02	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E02_S50_L002_R1_001.fastq.gz	HD01_03_E02_S50_L002_R1_001	HD01	1	HD01_03_E02	03	E02	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E02_S50_L002_R2_001.fastq.gz	HD01_03_E02_S50_L002_R2_001	HD01	1	HD01_03_E02	03	E02	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E03_S147_L001_R1_001.fastq.gz	HD01_03_E03_S147_L001_R1_001	HD01	1	HD01_03_E03	03	E03	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E03_S147_L001_R2_001.fastq.gz	HD01_03_E03_S147_L001_R2_001	HD01	1	HD01_03_E03	03	E03	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E03_S147_L002_R1_001.fastq.gz	HD01_03_E03_S147_L002_R1_001	HD01	1	HD01_03_E03	03	E03	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E03_S147_L002_R2_001.fastq.gz	HD01_03_E03_S147_L002_R2_001	HD01	1	HD01_03_E03	03	E03	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E04_S52_L001_R1_001.fastq.gz	HD01_03_E04_S52_L001_R1_001	HD01	1	HD01_03_E04	03	E04	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E04_S52_L001_R2_001.fastq.gz	HD01_03_E04_S52_L001_R2_001	HD01	1	HD01_03_E04	03	E04	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E04_S52_L002_R1_001.fastq.gz	HD01_03_E04_S52_L002_R1_001	HD01	1	HD01_03_E04	03	E04	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E04_S52_L002_R2_001.fastq.gz	HD01_03_E04_S52_L002_R2_001	HD01	1	HD01_03_E04	03	E04	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E05_S149_L001_R1_001.fastq.gz	HD01_03_E05_S149_L001_R1_001	HD01	1	HD01_03_E05	03	E05	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E05_S149_L001_R2_001.fastq.gz	HD01_03_E05_S149_L001_R2_001	HD01	1	HD01_03_E05	03	E05	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E05_S149_L002_R1_001.fastq.gz	HD01_03_E05_S149_L002_R1_001	HD01	1	HD01_03_E05	03	E05	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E05_S149_L002_R2_001.fastq.gz	HD01_03_E05_S149_L002_R2_001	HD01	1	HD01_03_E05	03	E05	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E06_S54_L001_R1_001.fastq.gz	HD01_03_E06_S54_L001_R1_001	HD01	1	HD01_03_E06	03	E06	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E06_S54_L001_R2_001.fastq.gz	HD01_03_E06_S54_L001_R2_001	HD01	1	HD01_03_E06	03	E06	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E06_S54_L002_R1_001.fastq.gz	HD01_03_E06_S54_L002_R1_001	HD01	1	HD01_03_E06	03	E06	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E06_S54_L002_R2_001.fastq.gz	HD01_03_E06_S54_L002_R2_001	HD01	1	HD01_03_E06	03	E06	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E07_S151_L001_R1_001.fastq.gz	HD01_03_E07_S151_L001_R1_001	HD01	1	HD01_03_E07	03	E07	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E07_S151_L001_R2_001.fastq.gz	HD01_03_E07_S151_L001_R2_001	HD01	1	HD01_03_E07	03	E07	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E07_S151_L002_R1_001.fastq.gz	HD01_03_E07_S151_L002_R1_001	HD01	1	HD01_03_E07	03	E07	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E07_S151_L002_R2_001.fastq.gz	HD01_03_E07_S151_L002_R2_001	HD01	1	HD01_03_E07	03	E07	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E08_S56_L001_R1_001.fastq.gz	HD01_03_E08_S56_L001_R1_001	HD01	1	HD01_03_E08	03	E08	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E08_S56_L001_R2_001.fastq.gz	HD01_03_E08_S56_L001_R2_001	HD01	1	HD01_03_E08	03	E08	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E08_S56_L002_R1_001.fastq.gz	HD01_03_E08_S56_L002_R1_001	HD01	1	HD01_03_E08	03	E08	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E08_S56_L002_R2_001.fastq.gz	HD01_03_E08_S56_L002_R2_001	HD01	1	HD01_03_E08	03	E08	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E09_S153_L001_R1_001.fastq.gz	HD01_03_E09_S153_L001_R1_001	HD01	1	HD01_03_E09	03	E09	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E09_S153_L001_R2_001.fastq.gz	HD01_03_E09_S153_L001_R2_001	HD01	1	HD01_03_E09	03	E09	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E09_S153_L002_R1_001.fastq.gz	HD01_03_E09_S153_L002_R1_001	HD01	1	HD01_03_E09	03	E09	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E09_S153_L002_R2_001.fastq.gz	HD01_03_E09_S153_L002_R2_001	HD01	1	HD01_03_E09	03	E09	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E10_S58_L001_R1_001.fastq.gz	HD01_03_E10_S58_L001_R1_001	HD01	1	HD01_03_E10	03	E10	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E10_S58_L001_R2_001.fastq.gz	HD01_03_E10_S58_L001_R2_001	HD01	1	HD01_03_E10	03	E10	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E10_S58_L002_R1_001.fastq.gz	HD01_03_E10_S58_L002_R1_001	HD01	1	HD01_03_E10	03	E10	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E10_S58_L002_R2_001.fastq.gz	HD01_03_E10_S58_L002_R2_001	HD01	1	HD01_03_E10	03	E10	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E11_S155_L001_R1_001.fastq.gz	HD01_03_E11_S155_L001_R1_001	HD01	1	HD01_03_E11	03	E11	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD01_03_E11_S155_L001_R2_001.fastq.gz	HD01_03_E11_S155_L001_R2_001	HD01	1	HD01_03_E11	03	E11	L001	R2	FALSE
